OBJECTID,Tract,ZIP,Population,CIscore4,CIscoreP4,Pollution,Pollution Score,Pollution Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Characteristics,Pop. Characteristics Score,Pop. Characteristics Pctl,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,City,AB1500,CES3_DAC,CES4_DAC,CES_Any_DAC,CES_AnyAnd_AB1550,tracttxt,HTCTop2,HTCTop,HTCTop2_and_CES_DAC,Shape__Area,Shape__Length,x,y
6082,6037502700,90670,6919,54.88464573,92.4609178,75.05851195,9.1646294,99.53951462,16.5,58.69400152,8.2,54.22925971,18.6,30.92964824,2.9,15.83810515,18.7,57.37642586,57.73259804,5.98874688,62.06505295,9.1054,77.9159,12.9788,78.5518,11.0132,4.6828,0.2168,2.5726,0.1301,2.8328,Los Angeles,Santa Fe Springs,Yes,Yes,Yes,Yes,Yes,6037502700,No,No,No,6971139.176147461,13519.578234238552,,
6083,6037502402,90660,3874,50.22623318,88.13666162,58.81346455,7.181112339,89.28438083,28,77.58795242,9.1,58.22168088,24.5,43.53015075,10.8,89.18532015,7.7,6.096324461,67.42547767,6.994213543,76.56328795,10.0155,73.5157,16.4688,91.4817,7.873,0.0516,0.1807,0.2839,0.1291,0,Los Angeles,Pico Rivera,No,No,Yes,Yes,No,6037502402,No,No,No,877660.8659439087,3913.6040617432864,,
6084,6037543321,90747,5446,35.20111006,67.88956127,55.6600078,6.796075896,83.59676416,10.9,44.93799038,9.3,58.95249695,20,34.20854271,5.9,56.19469027,15.8,42.82636248,49.9324968,5.179622858,50.2269289,10.2828,63.6247,26.0925,11.8068,6.9776,58.4833,0,16.1586,0.2571,6.3166,Los Angeles,Carson,No,Yes,No,Yes,No,6037543321,No,No,No,4876296.669036865,9131.08896324281,,
6085,6037541500,90222,6273,59.11685602,95.14624307,59.07633909,7.213209268,89.68263846,46.5,94.53302961,12.8,70.87562593,57.5,89.66080402,5.6,52.5247267,33,94.47401774,79.00743112,8.19563856,91.49016641,21.0107,74.8446,4.1447,82.7515,0.4145,16.7225,0,0,0,0.1116,Los Angeles,Willowbrook,Yes,Yes,Yes,Yes,Yes,6037541500,Yes,Yes,Yes,812556.0356521606,3931.978975480519,,
6086,6037550300,90650,8421,53.74034878,91.49016641,73.30932965,8.951054589,99.26571251,18.3,61.80713743,6.4,45.37826499,25.1,44.62311558,8.1,76.05413847,10.3,15.06970849,57.87772062,6.003800809,62.2415532,13.8938,76.5824,9.5238,68.1867,15.117,2.0663,0,12.5045,0.4038,1.7219,Los Angeles,Norwalk,Yes,Yes,Yes,Yes,Yes,6037550300,No,No,No,2533234.920249939,6761.105771976529,,
6087,6037542401,90221,4735,73.16300472,99.4831064,65.29911515,7.973008989,96.07965152,34.1,84.3710453,13.2,71.91771552,54.8,86.97236181,19.9,99.23217074,32.2,93.46007605,88.46152531,9.176335411,98.67624811,11.7635,77.4657,10.7709,59.9155,0.6969,34.6146,0,1.1827,2.1542,1.4361,Los Angeles,Compton,Yes,Yes,Yes,Yes,Yes,6037542401,No,No,No,1291174.7372283936,4798.3362530225795,,
6088,6037543702,90745,6637,42.55962822,78.73171962,49.0277577,5.986279477,67.8282514,29.1,79.06859023,11.6,67.45161727,31.3,55.86683417,4.8,41.8401874,15.5,41.38149556,68.53714052,7.109529113,78.16439738,10.0497,77.7158,12.2344,55.4015,6.8103,7.6239,0,27.1358,0.8136,2.2149,Los Angeles,Carson,No,Yes,Yes,Yes,No,6037543702,No,No,No,1309217.3033752441,4595.619453866684,,
6089,6037541100,90220,3251,59.9129033,95.66313666,66.08545569,8.069021013,96.5899191,28.5,78.23335864,2.8,22.1680877,57.8,89.93718593,12.3,92.88131182,15.3,40.2661597,71.57884116,7.425052333,82.2491175,14.4878,73.362,12.1501,55.2138,1.9379,38.4805,0,1.8456,0,2.5223,Los Angeles,West Rancho Dominguez,Yes,Yes,Yes,Yes,Yes,6037541100,No,No,No,1241365.645980835,4681.039755264946,,
6091,6037405101,91706,5617,42.59146168,78.79475542,54.03882441,6.598129727,80.39825762,33.2,83.61174386,16.6,80.67397483,29.5,53.04020101,4.1,32.27485685,16.7,47.61723701,62.22814267,6.455080976,69.06202723,11.4118,74.684,13.9042,76.0548,3.2402,0.8367,0,19.5834,0,0.2848,Los Angeles,Baldwin Park,Yes,Yes,Yes,Yes,Yes,6037405101,No,No,No,1122406.18460083,4500.10893356952,,
6093,6037206010,90012,4121,63.58266616,97.30206757,75.02951528,9.161088913,99.52706907,49.4,96.22880283,21.1,87.88740019,58.4,90.47738693,7.6,72.52732952,18.7,57.37642586,66.90780472,6.940514033,75.73121533,9.0755,74.4722,16.4523,53.919,7.6923,1.092,0,36.86,0,0.4368,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037206010,Yes,Yes,Yes,1438200.459701538,6403.448751457419,,
6095,6037207400,90012,1539,51.77958098,89.77559254,79.61789654,9.721329353,99.9751089,11.3,46.22880283,23.8,91.21667343,34.2,60.45226131,10.6,88.40447683,,,51.34734809,5.326388923,52.58446798,2.2092,93.6972,4.0936,44.6394,15.0747,25.731,0.7147,11.8259,0.3249,1.6894,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037207400,Yes,Yes,Yes,875327.8017883301,4622.081136727387,,
6096,6037206300,90013,6103,59.68680356,95.52445789,63.14624103,7.710143487,94.29993777,25.3,73.8420653,7.3,50.00676682,93.2,99.98743719,37.4,99.97397189,29.1,89.08745247,74.62786292,7.741334991,86.24558749,1.2289,87.711,11.0601,15.648,25.8234,50.7455,1.9171,2.212,0.1966,3.4573,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037206300,Yes,Yes,Yes,618446.3107376099,4012.086337949063,,
6097,6037208000,90026,7508,69.81435669,99.05446293,75.66655178,9.238870943,99.63907903,31.9,82.30827639,18.8,84.78819867,59.6,91.45728643,10.1,86.75169183,35.6,96.57794677,72.84688473,7.556589666,83.85022693,11.7741,82.2323,5.9936,63.4923,9.6963,10.1758,0,14.025,0,2.6105,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037208000,Yes,Yes,Yes,966141.1629867554,4339.160702411863,,
6098,6037208610,90026,4351,52.04489312,90.11598588,59.71781503,7.291533353,90.41692595,30.6,80.86560364,31.8,96.41358777,42.2,72.39949749,12,92.19156689,30.6,91.45754119,68.80886566,7.137715841,78.56782653,7.7453,82.0271,10.2275,52.1259,6.4583,4.6196,0,34.7047,0.4137,1.6778,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037208610,Yes,Yes,Yes,352585.0194244385,2517.7384438157046,,
6099,6037208620,90057,4446,47.86132721,85.30005043,52.60618385,6.423204599,77.08774113,18.4,62.03492787,29.4,95.3850318,44.8,75.84170854,10.5,88.07912546,28.1,86.98352345,71.83202765,7.451316001,82.58951084,13.9676,74.269,11.7634,50.3599,7.5798,7.9397,0,28.7,2.6541,2.7665,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037208620,Yes,Yes,Yes,325816.80757141113,2498.048393628486,,
6101,6037208902,90017,2692,51.89087518,89.87644982,53.95404589,6.587778286,80.17423771,72.9,99.98734498,52,99.56692381,74.7,98.66834171,7.5,71.66840187,25.2,80.747782,75.93415512,7.87683995,87.92233989,12.4443,83.0981,4.4577,90.6018,1.7459,2.7117,0,4.9406,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037208902,Yes,Yes,Yes,184122.09573364258,1724.7120727602644,,
6102,6037602600,90249,8118,52.07565829,90.12859304,65.52016918,7.999999643,96.20410703,12.3,49.19007846,3.2,25.55149547,33.1,58.79396985,3.4,22.56637168,25.8,82.15462611,62.75234289,6.509457577,69.79324256,11.1234,66.9869,21.8896,17.0116,5.8512,62.7864,0,3.4368,5.2846,5.6295,Los Angeles,Gardena,Yes,Yes,Yes,Yes,Yes,6037602600,No,No,No,1946229.0046920776,6445.724014396782,,
6103,6037219800,90016,2861,57.45654509,94.16288452,63.9056441,7.802866451,94.97199751,40,89.97722096,15.6,78.52212749,43.8,74.45979899,3.6,25.23425299,38.4,98.01013942,70.98563606,7.363517682,81.39183056,10.4159,79.7973,9.7868,75.1136,5.0682,16.0783,0,2.7263,0,1.0136,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037219800,Yes,Yes,Yes,444914.83235549927,2967.6320122846146,,
6104,6037219010,90018,3027,44.1560723,81.02622289,44.54980026,5.439521763,55.55693839,32,82.46013667,11.8,68.15536608,45,76.10552764,3,17.11348256,33.5,95.00633714,78.25549829,8.117638686,90.64548664,12.3224,77.6677,10.0099,62.1407,3.3366,30.9878,0.2313,2.0813,0,1.2223,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037219010,No,No,No,441676.3737716675,2858.8266331714412,,
6105,6037218900,90018,6149,55.94175835,93.21734745,58.86610619,7.187539873,89.39639079,24.5,72.24753227,11.3,66.59899851,55.6,87.7638191,4.4,36.4393545,36.6,97.19898606,75.03104411,7.783157984,86.69944528,9.3836,83.4445,7.1719,47.4061,7.2857,38.7868,0,3.1062,0,3.4152,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037218900,Yes,Yes,Yes,702727.5400276184,3505.9165801725503,,
6106,6037220100,90016,2415,60.94718888,96.21785174,63.20365287,7.717153462,94.42439328,25.6,74.33561124,16.3,80.0108269,40.1,69.34673367,2.5,10.65851119,26.8,84.46134347,76.13453271,7.897625619,88.19969743,4.2236,68.4886,27.2878,33.0435,3.8923,52.6294,0,6.6253,0,3.8095,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037220100,Yes,No,Yes,980537.1185874939,5171.961037084808,,
6107,6037219700,90016,4507,54.47772968,92.1079173,60.19969192,7.350370426,91.16365899,31.2,81.4730448,8.7,56.3134389,48.8,80.51507538,4.9,43.0895367,31.5,92.63624842,71.44879658,7.411562482,82.0221886,10.4504,78.722,10.8276,67.2066,2.7069,26.4034,0,2.485,0,1.1981,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037219700,No,No,No,1090900.074546814,5054.050629350414,,
6108,6037221220,90006,3376,42.60727391,78.85779123,50.89692946,6.214504977,72.54511512,47,94.72285497,49.6,99.36391934,55.9,88.09045226,6.2,59.38313378,22.3,71.57160963,66.09404808,6.856101019,74.53353505,10.6339,79.0877,10.2784,88.2998,3.2879,0.3851,0,8.0273,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221220,Yes,Yes,Yes,659142.9439620972,3208.087100340103,,
6109,6037219020,90018,5411,44.36986104,81.30358043,43.63289167,5.327567406,53.14250156,28.8,78.62566439,10.5,63.68926783,48,79.66080402,11.6,91.26756897,24.9,79.9112801,80.28682049,8.328352822,92.80131114,17.2981,69.5805,13.1214,61.9479,6.0248,27.0375,0,3.0124,0,1.9775,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037219020,Yes,Yes,Yes,721494.8159179688,3423.5417372639613,,
6110,6037221110,90006,3705,49.68061567,87.49369642,50.08922989,6.11588502,70.55382701,56.6,98.6838775,50.4,99.41805386,69.4,97.14824121,9.9,85.82769391,30.2,90.87452471,78.30920253,8.123209561,90.70852244,10.5533,79.6491,9.7976,92.7935,2.1053,1.3765,0,3.7247,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221110,Yes,Yes,Yes,234365.55124664307,2110.9100435697674,,
6111,6037221120,90006,3197,43.58385447,80.20675744,50.41136903,6.155218146,71.44990666,50.7,96.81093394,41.6,98.7819732,64.9,94.84924623,6.1,58.35502343,27.4,85.75411914,68.26016449,7.080797696,77.76096823,15.452,75.7898,8.7582,96.0275,1.6265,0.1564,0,2.1896,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221120,Yes,Yes,Yes,317508.2631225586,2293.565768665407,,
6112,6037221302,90019,4373,44.59393007,81.50529501,53.24840442,6.501619604,78.71810828,37.1,87.370286,25.7,92.97604547,60.3,91.84673367,4.3,35.02082249,25.1,80.46894804,66.1209883,6.858895596,74.58396369,9.7873,80.0366,10.1761,70.5694,3.3387,12.9431,0,9.5358,2.3325,1.2806,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221302,Yes,Yes,Yes,463980.60471343994,3103.7208443504837,,
6113,6037221500,90018,3875,50.08538487,87.98537569,50.93581862,6.219253336,72.63223398,42.1,91.47051379,21.9,89.03775883,53.6,85.67839196,12.5,93.29776158,34.1,95.38656527,77.63506334,8.053279416,89.76298538,12.5677,76.4387,10.9935,68.8258,3.2,23.9226,0,2.5548,1.4968,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221500,Yes,Yes,Yes,380654.32636260986,2555.0177270844224,,
6114,6037221900,90007,4248,40.81141725,76.32375189,48.13544904,5.877328767,65.43870566,28.2,77.86636295,26.6,93.5985925,85.4,99.79899497,15.8,97.42321707,34.8,95.96958175,66.94017383,6.943871761,75.79425113,4.5669,89.9011,5.532,26.436,26.2947,9.1102,0.4002,29.9906,0,7.7684,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221900,Yes,Yes,Yes,412607.914642334,3237.7806135027845,,
6115,6037221820,90007,2363,43.08296133,79.62682804,45.47121839,5.552026734,57.90914748,8.1,34.77600607,19.6,85.96562458,71.6,97.87688442,31.8,99.92191567,41.2,98.99873257,74.80646673,7.75986201,86.45990923,0.931,95.8104,3.2586,16.9276,34.4477,9.7757,0.3809,35.0402,0.3386,3.0893,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221820,Yes,Yes,Yes,204419.71492767334,1779.180829271042,,
6116,6037221810,90007,2892,48.99741439,86.72465961,47.6509964,5.818177196,63.98257623,38.5,88.76233865,22.1,89.22722967,66.9,95.99246231,16.2,97.8526809,39.1,98.27629911,81.18417152,8.421437289,93.69641957,5.2559,88.1743,6.5698,51.9018,13.1743,9.509,0,23.0982,0.2075,2.1093,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037221810,Yes,Yes,Yes,304161.1025466919,2278.297076855631,,
6117,6037222100,90018,4331,40.44182544,75.71860817,42.62168955,5.204099828,50.4044804,31.5,81.8400405,19,85.09947219,42.7,73.00251256,8.1,76.05413847,30.3,91.03929024,74.9152573,7.771147129,86.58598084,13.4149,77.3724,9.2127,59.0626,5.4491,28.0074,0,6.7652,0,0.7158,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037222100,Yes,Yes,Yes,477138.6133804321,3196.26906887843,,
6118,6037222200,90018,4016,47.33892275,84.84619264,47.27828749,5.772669511,62.96204107,37.7,88.02834725,22.2,89.29489782,56.5,88.61809045,9,81.68922436,24.8,79.56907478,79.0545408,8.200525365,91.57841654,14.1932,78.0627,7.744,73.8795,3.9841,16.9572,0,4.2331,0,0.9462,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037222200,Yes,Yes,Yes,482556.311416626,3210.09998824368,,
6119,6037222600,90007,5549,44.96349407,81.9591528,48.13347021,5.877087153,65.42626011,29.1,79.06859023,19.3,85.53254838,65.3,95.1758794,11.9,91.94429984,34,95.32319392,73.75357316,7.650642726,85.01008573,6.9021,83.6006,9.4972,52.0634,8.1456,17.9672,0.4505,18.7601,0,2.6131,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037222600,Yes,Yes,Yes,650514.6194229126,3226.284804864973,,
6120,6037536103,90280,5353,66.428848,98.23499748,70.52598125,8.611208303,98.66832607,42.5,91.79954442,23.8,91.21667343,32,57.01005025,11.8,91.78813118,18.5,56.4765526,74.36657329,7.714230763,85.84215835,12.6471,76.9662,10.3867,96.5253,2.2231,0.1681,0,0.1494,0,0.9341,Los Angeles,South Gate,Yes,Yes,Yes,Yes,Yes,6037536103,Yes,Yes,Yes,1177411.2779006958,4966.100260171642,,
6121,6037533002,90001,2705,69.2918976,98.92839133,63.67507257,7.774713713,94.83509645,52.7,97.51961529,24,91.39261064,67.6,96.4321608,9.5,83.97969807,27.4,85.75411914,85.91780889,8.91246934,97.23903177,21.2569,71.6081,7.1349,96.1183,0.7024,0.3697,0,0,0,2.8096,Los Angeles,Florence-Graham,Yes,Yes,Yes,Yes,Yes,6037533002,Yes,Yes,Yes,486646.0862121582,2823.607803821114,,
6123,6037125501,91601,3052,41.08989191,76.77760968,59.06568342,7.211908213,89.65774736,7.6,32.62465199,7.1,49.0864799,38.2,66.4321608,5.8,55.0234253,28.4,87.69328264,54.92498565,5.697506221,57.57690368,5.3735,87.0904,7.536,19.8558,59.7641,10.3866,0.1638,7.8637,0,1.9659,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037125501,No,No,No,464316.3219909668,2812.5883841941536,,
6125,6037123901,91606,4696,44.01162085,80.84972264,55.96084,6.832807448,84.2688239,23.3,70.39989876,12.6,70.30721343,33,58.61809045,2.4,9.721499219,29.6,89.83523447,62.09452722,6.441220712,68.86031266,10.6261,80.8135,8.5605,51.4693,28.833,6.9208,0,8.1559,3.0877,1.5332,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037123901,No,No,No,1292621.1669921875,4579.600922641352,,
6126,6037121802,91605,3216,59.38567437,95.297529,59.33518427,7.244814214,89.94399502,29,78.92938497,11,65.62457707,44.3,75.11306533,7.1,68.40187402,22.1,70.81115336,79.02046551,8.19699065,91.5279879,12.9042,75.0311,12.0647,60.1368,26.3993,6.0945,0,6.4366,0.0311,0.9017,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037121802,No,No,No,950318.5593299866,4540.973996842405,,
6127,6037121801,91605,3127,45.69778246,82.85426122,50.11963686,6.119597706,70.62850031,29.9,80.03037206,21.1,87.88740019,52.4,84.69849246,6.9,66.60593441,42.9,99.29024081,71.9875506,7.467448786,82.77861826,7.1634,82.3473,10.4893,74.1925,18.1644,3.0381,0,2.9101,0,1.6949,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037121801,Yes,Yes,Yes,485723.1465187073,3218.869872806659,,
6128,6037119202,91331,4759,45.62553564,82.76601109,57.07770564,6.969176522,86.38456752,44.7,93.43204252,25.3,92.61063743,39.3,68.00251256,3.9,29.41176471,20.7,65.5513308,63.11195818,6.546761371,70.297529,12.6917,75.2049,12.1034,88.8002,3.6562,0.7354,0.5463,6.2198,0,0.042,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037119202,Yes,No,Yes,969197.6004104614,5134.100594766194,,
6129,6037119201,91331,4547,41.35390319,77.20625315,47.10632325,5.751672712,62.53889235,37.9,88.20551759,9.1,58.22168088,34.9,61.64572864,9.4,83.62831858,17.4,51.35614702,69.31184916,7.189891579,79.31164902,11.3921,77.8535,10.7543,87.6622,4.8164,0.6598,0.8797,5.85,0,0.132,Los Angeles,Los Angeles,Yes,No,Yes,Yes,Yes,6037119201,No,No,No,951274.6019935608,3945.0005307576575,,
6130,6037119002,91331,7976,55.40498252,92.87695411,67.3625173,8.224949982,97.12507778,40,89.97722096,18.5,84.28745432,25.4,45.20100503,6.3,60.56741281,19.3,60.10139417,64.93826793,6.736209052,72.84417549,12.2618,75.3134,12.4248,83.2999,5.1404,1.1158,0,9.6038,0,0.84,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037119002,No,No,No,1694774.543395996,6563.405630144802,,
6131,6037119001,91331,4435,59.30726594,95.23449319,67.08270835,8.190785365,97.05040448,35.6,85.85168312,9.1,58.22168088,22.4,39.39698492,5.5,51.26236335,21.1,67.26235741,69.80194143,7.240730077,79.79072113,10.6201,76.1443,13.2356,71.2514,13.0327,0.3157,0.5637,13.5062,0,1.3303,Los Angeles,Los Angeles,No,Yes,Yes,Yes,No,6037119001,No,No,No,1073929.3196411133,4240.150839162556,,
6133,6037115404,91324,2800,48.87806083,86.61119516,56.73625741,6.92748576,85.79962663,21.2,66.81852696,15.2,77.85897956,27,48.58040201,3.6,25.23425299,27.3,85.50063371,68.01793924,7.055671064,77.3827534,7.9286,81.5357,10.5357,47.6071,24.5714,7.0357,0,16.9286,1.25,2.6071,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037115404,No,No,No,955304.2111854553,3965.686859556218,,
6134,6037115403,91325,3583,49.97258437,87.84669692,58.31100104,7.119761645,88.50031114,23,69.91900785,15.4,78.19732034,48.7,80.41457286,3,17.11348256,32.7,94.15716096,67.66303896,7.01885637,76.82803833,13.5361,75.3558,11.108,55.1214,21.8532,6.3355,0,14.1502,0,2.5398,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037115403,No,No,No,703440.356098175,3386.894155918085,,
6143,6037104401,91331,3270,63.25792263,97.20121029,65.27840964,7.97048085,96.05476042,44.8,93.48266262,24.2,91.5956151,43.9,74.56030151,5.9,56.19469027,29.4,89.56907478,76.50953229,7.936525263,88.6913767,16.0245,72.5076,11.4679,96.4832,1.9878,0.4281,0,1.1009,0,0,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037104401,Yes,No,Yes,682198.9892997742,3788.8489743782097,,
6144,6037104620,91331,3528,49.1912024,87.00201715,52.3896547,6.396766433,76.52769135,50.8,96.86155404,7.1,49.0864799,46.4,77.98994975,4.9,43.0895367,25,80.13941698,74.13308766,7.690010714,85.57740797,13.5488,76.4739,9.9773,98.2426,1.7574,0,0,0,0,0,Los Angeles,Los Angeles,No,No,Yes,Yes,No,6037104620,No,No,No,531177.1861000061,3444.576884553674,,
6145,6037104320,91331,5292,57.52662569,94.22592032,63.53322248,7.757393846,94.68574984,46.3,94.40647937,23.1,90.33698741,32.3,57.43718593,1.5,3.214471629,28.1,86.98352345,71.4888323,7.415715488,82.06001009,12.1504,75.6047,12.2449,89.1534,2.6266,4.6107,0.0378,1.096,0,2.4754,Los Angeles,Los Angeles,Yes,Yes,Yes,Yes,Yes,6037104320,No,No,No,1211161.9002494812,4452.046101787033,,
6146,6037530902,90063,3840,51.67509869,89.67473525,55.19412334,6.739191497,82.78780336,43.5,92.52088079,21.4,88.34754365,52.4,84.69849246,5.3,48.25611661,19.9,62.4207858,73.91943889,7.667848393,85.23701462,11.875,73.6979,14.4271,94.375,1.1979,0,0,4.4271,0,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037530902,Yes,Yes,Yes,520371.1128387451,3575.342372450163,,
6147,6037530801,90063,5407,58.21417869,94.61674231,61.61907686,7.523677045,92.85625389,50.2,96.59579853,30.4,95.818108,57.1,89.2839196,7.9,74.7397189,19.1,59.27756654,74.59054383,7.737463787,86.19515885,14.0004,75.9386,10.061,92.6762,5.5114,0,0,1.6645,0,0.148,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037530801,Yes,Yes,Yes,769348.6600494385,4401.605961046,,
6148,6037530901,90063,3684,46.94333736,84.3419062,53.07558626,6.48051854,78.282514,48.3,95.53277651,21,87.8061984,45.7,77.06030151,10.2,87.06402915,19.1,59.27756654,69.8311748,7.243762527,79.86636409,12.7579,77.8773,9.3648,98.8056,0.7329,0.3529,0,0.1086,0,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037530901,Yes,Yes,Yes,445863.8250350952,2660.074438135355,,
6149,6037531000,90063,5133,60.33098428,95.8774584,68.07180296,8.31155362,97.51088986,49.1,96.03897747,27.6,94.32940858,54.7,86.85929648,10.3,87.38938053,27.5,85.95690748,69.97507037,7.258689174,80.09329299,17.1635,71.5956,11.241,98.0713,1.6365,0,0,0,0,0.2922,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037531000,Yes,Yes,Yes,1003786.9757003784,4804.3144362131225,,
6150,6037531101,90063,4851,60.97746626,96.2304589,62.49435606,7.630548462,93.66521469,50.5,96.70969375,23.9,91.28434159,48.4,80.11306533,14.8,96.72045809,27,84.86692015,77.03689387,7.9912298,89.18305598,12.1831,78.5199,9.2971,98.8868,0.8452,0.0825,0.1855,0,0,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037531101,Yes,Yes,Yes,699911.8023452759,3750.055311637008,,
6151,6037531102,90063,3210,57.4579032,94.17549168,63.45372397,7.747687093,94.61107654,47.6,95.10250569,30.7,95.95344431,55,87.18592965,12.5,93.29776158,23.6,75.98225602,71.49288864,7.416136262,82.07261725,15.8879,72.5234,11.5888,98.785,0.4361,0,0.2181,0.4673,0.0935,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037531102,Yes,Yes,Yes,496062.06186676025,2996.215524965627,,
6152,6037531201,90063,5530,50.75928016,88.61573374,61.84658576,7.551455837,93.04293715,57.5,98.79777272,30.5,95.83164163,49.2,80.86683417,7.9,74.7397189,36.6,97.19898606,64.79923993,6.721787329,72.6172466,14.7016,77.3237,7.9747,98.8065,0.8318,0.2532,0,0,0.1085,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037531201,Yes,Yes,Yes,554679.622138977,3394.580679505299,,
6153,6037531202,90023,4431,51.42331646,89.35955623,52.52019957,6.412705936,76.85127567,58.6,99.01290812,28.6,95.00609013,57.5,89.66080402,10.5,88.07912546,19.8,61.9391635,77.30434437,8.018973109,89.46041351,11.1939,78.2442,10.5619,97.3369,0.9027,0.7222,0,1.0381,0,0,Los Angeles,East Los Angeles,Yes,Yes,Yes,Yes,Yes,6037531202,Yes,Yes,Yes,443916.9159011841,3222.9099127095765,,
6154,6037482301,91776,4941,47.87965919,85.33787191,57.8762717,7.066681279,87.59178594,37.7,88.02834725,40.2,98.61956963,51.7,83.65577889,9.6,84.57834461,33.9,95.24714829,65.31616692,6.77540946,73.44931921,8.6217,75.1063,16.272,19.0852,1.862,0.506,0,78.1218,0,0.425,Los Angeles,San Gabriel,No,No,Yes,Yes,No,6037482301,Yes,Yes,Yes,878827.970123291,5296.235330684224,,
6155,6037481103,91776,4926,39.235858,73.81492688,60.9094106,7.437026936,92.02240199,22.6,69.37484181,22.1,89.22722967,29.6,53.26633166,3.5,23.7506507,14,33.20659062,50.85913198,5.275745045,51.71457388,6.2525,75.4568,18.2907,42.2046,6.0901,0.1624,0,51.3195,0,0.2233,Los Angeles,San Gabriel,Yes,Yes,No,Yes,Yes,6037481103,No,No,No,1402293.6232376099,5171.894319581057,,
6156,6037482401,91770,3670,39.4035229,73.96621281,55.4840332,6.774589433,83.26073429,45.8,94.14072387,24.7,92.04222493,47.9,79.54773869,5.2,46.99375325,25.8,82.15462611,56.0708598,5.816370614,59.68229955,11.2534,71.7984,16.9482,42.3433,2.5613,0,0,54.6594,0,0.436,Los Angeles,Rosemead,Yes,Yes,No,Yes,Yes,6037482401,Yes,No,Yes,839229.686340332,3800.5971375905724,,
